Dapma7bEVm000094,ENSP00000301730
Dapma7bEVm000095,ENSP00000258390
Dapma7bEVm000095,ENSP00000276204
Dapma7bEVm000095,ENSP00000341086
Dapma7bEVm000096,ENSP00000348812
Dapma7bEVm000096,ENSP00000353030
Dapma7bEVm000096,ENSP00000467537
Dapma7bEVm000097,ENSP00000035383
Dapma7bEVm000097,ENSP00000349486
Dapma7bEVm000097,ENSP00000359925
Dapma7bEVm000097,ENSP00000426632
Dapma7bEVm000097,ENSP00000484041
Dapma7bEVm000098,ENSP00000354597
Dapma7bEVm000098,ENSP00000391167
Dapma7bEVm000098,ENSP00000473469
Dapma7bEVm000100,ENSP00000310933
Dapma7bEVm000103,ENSP00000355470
Dapma7bEVm000108,ENSP00000264649
Dapma7bEVm000108,ENSP00000332247
Dapma7bEVm000108,ENSP00000376774
Dapma7bEVm000109,ENSP00000267113
Dapma7bEVm000109,ENSP00000374218
Dapma7bEVm000109,ENSP00000481296
Dapma7bEVm000110,ENSP00000383599
Dapma7bEVm000111,ENSP00000217159
Dapma7bEVm000111,ENSP00000260126
Dapma7bEVm000111,ENSP00000309741
Dapma7bEVm000111,ENSP00000369135
Dapma7bEVm000112,ENSP00000306920
Dapma7bEVm000112,ENSP00000344659
Dapma7bEVm000112,ENSP00000375939
Dapma7bEVm000112,ENSP00000396615
Dapma7bEVm000113,ENSP00000420601
Dapma7bEVm000115,ENSP00000007699
Dapma7bEVm000115,ENSP00000228251
Dapma7bEVm000115,ENSP00000389639
Dapma7bEVm000116,ENSP00000364403
Dapma7bEVm000117,ENSP00000353010
Dapma7bEVm000117,ENSP00000366475
Dapma7bEVm000120,ENSP00000335341
Dapma7bEVm000120,ENSP00000345133
Dapma7bEVm000120,ENSP00000345997
Dapma7bEVm000120,ENSP00000355237
Dapma7bEVm000121,ENSP00000347244
Dapma7bEVm000121,ENSP00000370719
Dapma7bEVm000125,ENSP00000264977
Dapma7bEVm000125,ENSP00000375080
Dapma7bEVm000125,ENSP00000480675
Dapma7bEVm000125,ENSP00000481962
Dapma7bEVm000126,ENSP00000233997
Dapma7bEVm000126,ENSP00000234347
Dapma7bEVm000126,ENSP00000263621
Dapma7bEVm000126,ENSP00000268281
Dapma7bEVm000126,ENSP00000273857
Dapma7bEVm000126,ENSP00000275560
Dapma7bEVm000126,ENSP00000278742
Dapma7bEVm000126,ENSP00000280606
Dapma7bEVm000126,ENSP00000284885
Dapma7bEVm000126,ENSP00000290122
Dapma7bEVm000126,ENSP00000291532
Dapma7bEVm000126,ENSP00000293636
Dapma7bEVm000126,ENSP00000296498
Dapma7bEVm000126,ENSP00000301420
Dapma7bEVm000126,ENSP00000307519
Dapma7bEVm000126,ENSP00000313581
Dapma7bEVm000126,ENSP00000323280
Dapma7bEVm000126,ENSP00000326159
Dapma7bEVm000126,ENSP00000326708
Dapma7bEVm000126,ENSP00000330264
Dapma7bEVm000126,ENSP00000338369
Dapma7bEVm000126,ENSP00000348639
Dapma7bEVm000126,ENSP00000352071
Dapma7bEVm000126,ENSP00000352639
Dapma7bEVm000126,ENSP00000354280
Dapma7bEVm000126,ENSP00000357156
Dapma7bEVm000126,ENSP00000365075
Dapma7bEVm000126,ENSP00000365116
Dapma7bEVm000126,ENSP00000371211
Dapma7bEVm000126,ENSP00000374274
Dapma7bEVm000126,ENSP00000375681
Dapma7bEVm000126,ENSP00000375682
Dapma7bEVm000126,ENSP00000375683
Dapma7bEVm000126,ENSP00000381476
Dapma7bEVm000126,ENSP00000381588
Dapma7bEVm000126,ENSP00000393474
Dapma7bEVm000126,ENSP00000394114
Dapma7bEVm000126,ENSP00000398236
Dapma7bEVm000126,ENSP00000417854
Dapma7bEVm000126,ENSP00000430307
Dapma7bEVm000126,ENSP00000468253
Dapma7bEVm000126,ENSP00000469315
Dapma7bEVm000126,ENSP00000469417
Dapma7bEVm000126,ENSP00000470555
Dapma7bEVm000126,ENSP00000471827
Dapma7bEVm000126,ENSP00000471966
Dapma7bEVm000126,ENSP00000473047
Dapma7bEVm000126,ENSP00000478745
Dapma7bEVm000126,ENSP00000478977
Dapma7bEVm000126,ENSP00000479183
Dapma7bEVm000126,ENSP00000479217
Dapma7bEVm000126,ENSP00000480078
Dapma7bEVm000126,ENSP00000480128
Dapma7bEVm000126,ENSP00000481425
Dapma7bEVm000126,ENSP00000484603
Dapma7bEVm000126,ENSP00000484790
Dapma7bEVm000127,ENSP00000263991
Dapma7bEVm000127,ENSP00000312671
Dapma7bEVm000129,ENSP00000468592
Dapma7bEVm000130,ENSP00000233146
Dapma7bEVm000134,ENSP00000360147
Dapma7bEVm000134,ENSP00000421566
Dapma7bEVm000138,ENSP00000422852
Dapma7bEVm000138,ENSP00000464893
Dapma7bEVm000139,ENSP00000346155
Dapma7bEVm000140,ENSP00000397563
Dapma7bEVm000141,ENSP00000259056
Dapma7bEVm000141,ENSP00000265000
Dapma7bEVm000141,ENSP00000269195
Dapma7bEVm000141,ENSP00000297107
Dapma7bEVm000141,ENSP00000314500
Dapma7bEVm000141,ENSP00000348668
Dapma7bEVm000141,ENSP00000355632
Dapma7bEVm000141,ENSP00000364150
Dapma7bEVm000141,ENSP00000376465
Dapma7bEVm000141,ENSP00000387239
Dapma7bEVm000141,ENSP00000402970
Dapma7bEVm000141,ENSP00000416787
Dapma7bEVm000141,ENSP00000423313
Dapma7bEVm000141,ENSP00000436604
Dapma7bEVm000141,ENSP00000447852
Dapma7bEVm000141,ENSP00000479207
Dapma7bEVm000143,ENSP00000011989
Dapma7bEVm000143,ENSP00000321821
Dapma7bEVm000143,ENSP00000334246
Dapma7bEVm000143,ENSP00000360968
Dapma7bEVm000143,ENSP00000360971
Dapma7bEVm000143,ENSP00000360991
Dapma7bEVm000143,ENSP00000368079
Dapma7bEVm000143,ENSP00000384588
Dapma7bEVm000143,ENSP00000469866
Dapma7bEVm000143,ENSP00000477567
Dapma7bEVm000143,ENSP00000478605
Dapma7bEVm000143,ENSP00000479019
Dapma7bEVm000144,ENSP00000265403
Dapma7bEVm000144,ENSP00000343838
Dapma7bEVm000144,ENSP00000362549
Dapma7bEVm000144,ENSP00000478760
Dapma7bEVm000144,ENSP00000481795
Dapma7bEVm000145,ENSP00000011292
Dapma7bEVm000145,ENSP00000181383
Dapma7bEVm000145,ENSP00000222481
Dapma7bEVm000145,ENSP00000222482
Dapma7bEVm000145,ENSP00000272852
Dapma7bEVm000145,ENSP00000282957
Dapma7bEVm000145,ENSP00000296046
Dapma7bEVm000145,ENSP00000297770
Dapma7bEVm000145,ENSP00000376907
Dapma7bEVm000146,ENSP00000283148
Dapma7bEVm000148,ENSP00000457539
Dapma7bEVm000152,ENSP00000251157
Dapma7bEVm000152,ENSP00000294618
Dapma7bEVm000152,ENSP00000394888
Dapma7bEVm000153,ENSP00000371897
Dapma7bEVm000153,ENSP00000483730
Dapma7bEVm000154,ENSP00000320239
Dapma7bEVm000154,ENSP00000350140
Dapma7bEVm000154,ENSP00000354006
Dapma7bEVm000154,ENSP00000437849
Dapma7bEVm000154,ENSP00000480586
Dapma7bEVm000155,ENSP00000320239
Dapma7bEVm000155,ENSP00000350140
Dapma7bEVm000155,ENSP00000354006
Dapma7bEVm000155,ENSP00000437849
Dapma7bEVm000155,ENSP00000480586
Dapma7bEVm000158,ENSP00000196482
Dapma7bEVm000158,ENSP00000196489
Dapma7bEVm000158,ENSP00000211936
Dapma7bEVm000158,ENSP00000221315
Dapma7bEVm000158,ENSP00000221327
Dapma7bEVm000158,ENSP00000222339
Dapma7bEVm000158,ENSP00000223428
Dapma7bEVm000158,ENSP00000228289
Dapma7bEVm000158,ENSP00000230122
Dapma7bEVm000158,ENSP00000240499
Dapma7bEVm000158,ENSP00000243644
Dapma7bEVm000158,ENSP00000244576
Dapma7bEVm000158,ENSP00000247956
Dapma7bEVm000158,ENSP00000252463
Dapma7bEVm000158,ENSP00000252797
Dapma7bEVm000158,ENSP00000252840
Dapma7bEVm000158,ENSP00000252979
Dapma7bEVm000158,ENSP00000254166
Dapma7bEVm000158,ENSP00000255746
Dapma7bEVm000158,ENSP00000261560
Dapma7bEVm000158,ENSP00000262259
Dapma7bEVm000158,ENSP00000262525
Dapma7bEVm000158,ENSP00000264808
Dapma7bEVm000158,ENSP00000269829
Dapma7bEVm000158,ENSP00000269834
Dapma7bEVm000158,ENSP00000269844
Dapma7bEVm000158,ENSP00000270001
Dapma7bEVm000158,ENSP00000270617
Dapma7bEVm000158,ENSP00000270649
Dapma7bEVm000158,ENSP00000273320
Dapma7bEVm000158,ENSP00000282282
Dapma7bEVm000158,ENSP00000282292
Dapma7bEVm000158,ENSP00000282296
Dapma7bEVm000158,ENSP00000282308
Dapma7bEVm000158,ENSP00000287461
Dapma7bEVm000158,ENSP00000291182
Dapma7bEVm000158,ENSP00000291598
Dapma7bEVm000158,ENSP00000292069
Dapma7bEVm000158,ENSP00000292450
Dapma7bEVm000158,ENSP00000292530
Dapma7bEVm000158,ENSP00000292562
Dapma7bEVm000158,ENSP00000292579
Dapma7bEVm000158,ENSP00000292841
Dapma7bEVm000158,ENSP00000292928
Dapma7bEVm000158,ENSP00000293725
Dapma7bEVm000158,ENSP00000296682
Dapma7bEVm000158,ENSP00000299237
Dapma7bEVm000158,ENSP00000299871
Dapma7bEVm000158,ENSP00000300619
Dapma7bEVm000158,ENSP00000300870
Dapma7bEVm000158,ENSP00000301318
Dapma7bEVm000158,ENSP00000301399
Dapma7bEVm000158,ENSP00000301475
Dapma7bEVm000158,ENSP00000301480
Dapma7bEVm000158,ENSP00000301547
Dapma7bEVm000158,ENSP00000302222
Dapma7bEVm000158,ENSP00000302455
Dapma7bEVm000158,ENSP00000302603
Dapma7bEVm000158,ENSP00000303533
Dapma7bEVm000158,ENSP00000303915
Dapma7bEVm000158,ENSP00000304268
Dapma7bEVm000158,ENSP00000304769
Dapma7bEVm000158,ENSP00000305077
Dapma7bEVm000158,ENSP00000305373
Dapma7bEVm000158,ENSP00000306351
Dapma7bEVm000158,ENSP00000306372
Dapma7bEVm000158,ENSP00000306756
Dapma7bEVm000158,ENSP00000308578
Dapma7bEVm000158,ENSP00000309161
Dapma7bEVm000158,ENSP00000309330
Dapma7bEVm000158,ENSP00000309606
Dapma7bEVm000158,ENSP00000310472
Dapma7bEVm000158,ENSP00000311319
Dapma7bEVm000158,ENSP00000311521
Dapma7bEVm000158,ENSP00000311596
Dapma7bEVm000158,ENSP00000311679
Dapma7bEVm000158,ENSP00000313443
Dapma7bEVm000158,ENSP00000315505
Dapma7bEVm000158,ENSP00000317125
Dapma7bEVm000158,ENSP00000319053
Dapma7bEVm000158,ENSP00000319305
Dapma7bEVm000158,ENSP00000320347
Dapma7bEVm000158,ENSP00000321132
Dapma7bEVm000158,ENSP00000321812
Dapma7bEVm000158,ENSP00000322265
Dapma7bEVm000158,ENSP00000322361
Dapma7bEVm000158,ENSP00000322545
Dapma7bEVm000158,ENSP00000324064
Dapma7bEVm000158,ENSP00000324518
Dapma7bEVm000158,ENSP00000324605
Dapma7bEVm000158,ENSP00000325018
Dapma7bEVm000158,ENSP00000325038
Dapma7bEVm000158,ENSP00000326200
Dapma7bEVm000158,ENSP00000326967
Dapma7bEVm000158,ENSP00000327143
Dapma7bEVm000158,ENSP00000327314
Dapma7bEVm000158,ENSP00000327427
Dapma7bEVm000158,ENSP00000327538
Dapma7bEVm000158,ENSP00000328245
Dapma7bEVm000158,ENSP00000328515
Dapma7bEVm000158,ENSP00000329141
Dapma7bEVm000158,ENSP00000329264
Dapma7bEVm000158,ENSP00000329793
Dapma7bEVm000158,ENSP00000330838
Dapma7bEVm000158,ENSP00000331577
Dapma7bEVm000158,ENSP00000331626
Dapma7bEVm000158,ENSP00000331927
Dapma7bEVm000158,ENSP00000332433
Dapma7bEVm000158,ENSP00000332595
Dapma7bEVm000158,ENSP00000332750
Dapma7bEVm000158,ENSP00000332861
Dapma7bEVm000158,ENSP00000333660
Dapma7bEVm000158,ENSP00000333725
Dapma7bEVm000158,ENSP00000333802
Dapma7bEVm000158,ENSP00000333980
Dapma7bEVm000158,ENSP00000334394
Dapma7bEVm000158,ENSP00000334800
Dapma7bEVm000158,ENSP00000334853
Dapma7bEVm000158,ENSP00000335042
Dapma7bEVm000158,ENSP00000335437
Dapma7bEVm000158,ENSP00000336719
Dapma7bEVm000158,ENSP00000337081
Dapma7bEVm000158,ENSP00000337122
Dapma7bEVm000158,ENSP00000337320
Dapma7bEVm000158,ENSP00000337363
Dapma7bEVm000158,ENSP00000337368
Dapma7bEVm000158,ENSP00000337555
Dapma7bEVm000158,ENSP00000338670
Dapma7bEVm000158,ENSP00000338770
Dapma7bEVm000158,ENSP00000339314
Dapma7bEVm000158,ENSP00000339585
Dapma7bEVm000158,ENSP00000339767
Dapma7bEVm000158,ENSP00000339823
Dapma7bEVm000158,ENSP00000340004
Dapma7bEVm000158,ENSP00000340132
Dapma7bEVm000158,ENSP00000340514
Dapma7bEVm000158,ENSP00000340683
Dapma7bEVm000158,ENSP00000341151
Dapma7bEVm000158,ENSP00000341165
Dapma7bEVm000158,ENSP00000341236
Dapma7bEVm000158,ENSP00000341528
Dapma7bEVm000158,ENSP00000342002
Dapma7bEVm000158,ENSP00000342019
Dapma7bEVm000158,ENSP00000342974
Dapma7bEVm000158,ENSP00000343617
Dapma7bEVm000158,ENSP00000343768
Dapma7bEVm000158,ENSP00000344129
Dapma7bEVm000158,ENSP00000344162
Dapma7bEVm000158,ENSP00000344791
Dapma7bEVm000158,ENSP00000345024
Dapma7bEVm000158,ENSP00000345479
Dapma7bEVm000158,ENSP00000346348
Dapma7bEVm000158,ENSP00000346729
Dapma7bEVm000158,ENSP00000347043
Dapma7bEVm000158,ENSP00000347210
Dapma7bEVm000158,ENSP00000347234
Dapma7bEVm000158,ENSP00000347338
Dapma7bEVm000158,ENSP00000347755
Dapma7bEVm000158,ENSP00000348419
Dapma7bEVm000158,ENSP00000349150
Dapma7bEVm000158,ENSP00000349401
Dapma7bEVm000158,ENSP00000349494
Dapma7bEVm000158,ENSP00000349882
Dapma7bEVm000158,ENSP00000350085
Dapma7bEVm000158,ENSP00000350418
Dapma7bEVm000158,ENSP00000350576
Dapma7bEVm000158,ENSP00000350773
Dapma7bEVm000158,ENSP00000351280
Dapma7bEVm000158,ENSP00000352836
Dapma7bEVm000158,ENSP00000352846
Dapma7bEVm000158,ENSP00000353058
Dapma7bEVm000158,ENSP00000353491
Dapma7bEVm000158,ENSP00000353652
Dapma7bEVm000158,ENSP00000354414
Dapma7bEVm000158,ENSP00000354547
Dapma7bEVm000158,ENSP00000355053
Dapma7bEVm000158,ENSP00000355459
Dapma7bEVm000158,ENSP00000356375
Dapma7bEVm000158,ENSP00000359269
Dapma7bEVm000158,ENSP00000361580
Dapma7bEVm000158,ENSP00000361784
Dapma7bEVm000158,ENSP00000361790
Dapma7bEVm000158,ENSP00000362446
Dapma7bEVm000158,ENSP00000363558
Dapma7bEVm000158,ENSP00000363736
Dapma7bEVm000158,ENSP00000363999
Dapma7bEVm000158,ENSP00000364885
Dapma7bEVm000158,ENSP00000365407
Dapma7bEVm000158,ENSP00000366250
Dapma7bEVm000158,ENSP00000366265
Dapma7bEVm000158,ENSP00000366273
Dapma7bEVm000158,ENSP00000366384
Dapma7bEVm000158,ENSP00000366902
Dapma7bEVm000158,ENSP00000367300
Dapma7bEVm000158,ENSP00000369774
Dapma7bEVm000158,ENSP00000369777
Dapma7bEVm000158,ENSP00000373151
Dapma7bEVm000158,ENSP00000373274
Dapma7bEVm000158,ENSP00000374185
Dapma7bEVm000158,ENSP00000375582
Dapma7bEVm000158,ENSP00000375590
Dapma7bEVm000158,ENSP00000375660
Dapma7bEVm000158,ENSP00000375820
Dapma7bEVm000158,ENSP00000375822
Dapma7bEVm000158,ENSP00000375988
Dapma7bEVm000158,ENSP00000376010
Dapma7bEVm000158,ENSP00000376065
Dapma7bEVm000158,ENSP00000376110
Dapma7bEVm000158,ENSP00000376133
Dapma7bEVm000158,ENSP00000376135
Dapma7bEVm000158,ENSP00000377080
Dapma7bEVm000158,ENSP00000377725
Dapma7bEVm000158,ENSP00000377873
Dapma7bEVm000158,ENSP00000378783
Dapma7bEVm000158,ENSP00000378792
Dapma7bEVm000158,ENSP00000378881
Dapma7bEVm000158,ENSP00000379143
Dapma7bEVm000158,ENSP00000379169
Dapma7bEVm000158,ENSP00000379368
Dapma7bEVm000158,ENSP00000379370
Dapma7bEVm000158,ENSP00000379464
Dapma7bEVm000158,ENSP00000379684
Dapma7bEVm000158,ENSP00000379689
Dapma7bEVm000158,ENSP00000379702
Dapma7bEVm000158,ENSP00000380039
Dapma7bEVm000158,ENSP00000380120
Dapma7bEVm000158,ENSP00000380174
Dapma7bEVm000158,ENSP00000380293
Dapma7bEVm000158,ENSP00000380310
Dapma7bEVm000158,ENSP00000380315
Dapma7bEVm000158,ENSP00000380840
Dapma7bEVm000158,ENSP00000380999
Dapma7bEVm000158,ENSP00000381304
Dapma7bEVm000158,ENSP00000381613
Dapma7bEVm000158,ENSP00000384000
Dapma7bEVm000158,ENSP00000385099
Dapma7bEVm000158,ENSP00000385163
Dapma7bEVm000158,ENSP00000385939
Dapma7bEVm000158,ENSP00000387673
Dapma7bEVm000158,ENSP00000388311
Dapma7bEVm000158,ENSP00000388864
Dapma7bEVm000158,ENSP00000389841
Dapma7bEVm000158,ENSP00000390179
Dapma7bEVm000158,ENSP00000392024
Dapma7bEVm000158,ENSP00000392371
Dapma7bEVm000158,ENSP00000393163
Dapma7bEVm000158,ENSP00000393260
Dapma7bEVm000158,ENSP00000393814
Dapma7bEVm000158,ENSP00000393817
Dapma7bEVm000158,ENSP00000393835
Dapma7bEVm000158,ENSP00000393876
Dapma7bEVm000158,ENSP00000394248
Dapma7bEVm000158,ENSP00000394380
Dapma7bEVm000158,ENSP00000395055
Dapma7bEVm000158,ENSP00000395733
Dapma7bEVm000158,ENSP00000396402
Dapma7bEVm000158,ENSP00000396732
Dapma7bEVm000158,ENSP00000396857
Dapma7bEVm000158,ENSP00000397163
Dapma7bEVm000158,ENSP00000397178
Dapma7bEVm000158,ENSP00000397390
Dapma7bEVm000158,ENSP00000397693
Dapma7bEVm000158,ENSP00000398202
Dapma7bEVm000158,ENSP00000398440
Dapma7bEVm000158,ENSP00000398983
Dapma7bEVm000158,ENSP00000399157
Dapma7bEVm000158,ENSP00000400391
Dapma7bEVm000158,ENSP00000400878
Dapma7bEVm000158,ENSP00000400997
Dapma7bEVm000158,ENSP00000401642
Dapma7bEVm000158,ENSP00000401947
Dapma7bEVm000158,ENSP00000402815
Dapma7bEVm000158,ENSP00000402985
Dapma7bEVm000158,ENSP00000403441
Dapma7bEVm000158,ENSP00000404127
Dapma7bEVm000158,ENSP00000405154
Dapma7bEVm000158,ENSP00000405218
Dapma7bEVm000158,ENSP00000405289
Dapma7bEVm000158,ENSP00000405509
Dapma7bEVm000158,ENSP00000406201
Dapma7bEVm000158,ENSP00000406318
Dapma7bEVm000158,ENSP00000407039
Dapma7bEVm000158,ENSP00000409318
Dapma7bEVm000158,ENSP00000410466
Dapma7bEVm000158,ENSP00000410545
Dapma7bEVm000158,ENSP00000410734
Dapma7bEVm000158,ENSP00000411032
Dapma7bEVm000158,ENSP00000411084
Dapma7bEVm000158,ENSP00000411132
Dapma7bEVm000158,ENSP00000412999
Dapma7bEVm000158,ENSP00000413073
Dapma7bEVm000158,ENSP00000413411
Dapma7bEVm000158,ENSP00000413660
Dapma7bEVm000158,ENSP00000414887
Dapma7bEVm000158,ENSP00000415070
Dapma7bEVm000158,ENSP00000415772
Dapma7bEVm000158,ENSP00000415774
